customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Label
6001,0,1,0,0,64,1,2,1,2,0,2,2,2,2,0,1,0,108.95,7111.3,0,No
569,0,0,1,1,66,1,2,0,2,2,2,2,2,2,2,0,1,89.9,5958.85,0,No
3896,0,0,1,1,71,1,0,0,2,0,2,2,2,2,2,1,1,82.0,5999.85,0,No
893,1,1,0,0,20,1,0,1,0,0,0,0,2,2,0,0,2,89.95,1648.45,0,No
1523,1,0,1,0,72,1,0,0,2,2,0,2,2,2,2,1,0,79.35,5753.25,0,No
6068,0,0,1,1,71,1,0,0,2,2,2,2,0,0,2,0,1,64.05,4492.9,0,No
5930,1,0,1,1,38,1,2,1,0,0,2,0,2,2,0,1,1,101.15,3956.7,0,No
5800,0,0,0,0,28,1,2,1,0,2,0,0,0,2,0,1,2,89.95,2625.55,1,Yes
1735,1,1,1,0,17,1,0,1,0,2,0,0,0,0,0,1,2,76.45,1233.4,1,Yes
790,1,0,0,0,33,0,1,0,0,2,0,0,2,0,1,1,2,39.1,1309.0,0,No
2298,0,0,1,1,23,0,1,0,2,0,0,2,0,0,2,0,3,34.6,813.45,0,No
537,1,0,1,1,58,1,0,2,1,1,1,1,1,1,1,1,2,19.55,1108.8,0,No
2513,0,1,1,0,70,1,2,1,0,2,0,2,2,2,2,1,0,104.45,7349.35,0,No
2434,1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.5,294.2,0,No
3718,1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.35,929.2,0,No
1705,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.0,740.0,1,Yes
4584,1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,1,19.45,754.5,0,No
5745,1,0,0,0,54,1,0,0,2,2,0,2,2,0,0,1,3,69.9,3883.3,0,No
3125,1,0,1,1,23,1,2,0,0,2,0,2,0,0,2,0,3,59.7,1414.2,0,No
6975,0,0,1,1,41,1,2,0,2,2,2,0,2,0,1,1,1,78.35,3211.2,0,No
2385,1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,71.45,371.6,0,No
1507,1,0,1,1,27,0,1,0,0,2,2,0,0,2,1,1,1,45.85,1246.4,0,No
958,0,0,0,0,1,1,0,1,0,0,0,2,2,2,0,1,2,95.85,95.85,0,No
5723,0,0,1,1,67,0,1,0,2,0,0,2,0,0,2,0,1,35.7,2545.7,0,No
2366,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,89.55,6448.85,0,No
2013,0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,1,24.95,1468.9,0,No
2354,1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,2,24.85,1013.6,0,No
684,0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,100.8,6690.75,0,No
587,0,0,0,0,34,1,2,0,2,2,0,2,0,0,1,1,3,64.4,2088.75,1,Yes
4286,0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,105.35,7240.65,0,No
5099,0,0,1,1,1,1,2,1,2,0,2,0,2,2,0,1,2,102.45,102.45,1,Yes
233,0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,19.65,830.25,0,No
6717,1,0,1,1,30,1,2,0,2,0,0,0,0,0,0,1,0,54.45,1588.7,0,No
3918,0,0,0,0,11,1,0,0,0,0,0,2,2,2,0,0,3,70.5,829.3,0,No
563,0,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,1,20.1,302.45,0,No
965,1,0,0,0,11,1,0,0,0,0,2,0,2,2,0,1,2,69.35,712.25,0,No
1222,0,0,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,19.8,1336.65,0,No
220,1,1,1,0,72,1,0,0,2,2,2,2,2,0,2,0,0,74.4,5360.75,0,No
5197,1,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,93.05,6735.05,0,No
6704,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,51.2,51.2,0,No
3491,0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,65.6,1010.0,0,No
1385,0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,80.55,4847.05,0,No
6454,1,0,0,0,56,1,0,0,2,0,2,0,0,0,1,0,3,52.7,3019.7,0,No
6363,0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.85,161.65,0,No
4392,0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,1,80.1,217.55,1,Yes
2176,0,0,1,0,49,1,2,0,0,0,0,0,0,0,0,1,1,52.15,2583.75,0,No
3149,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.2,146.05,1,Yes
1717,0,0,0,0,6,1,0,1,2,2,2,2,0,2,0,1,0,98.15,567.45,1,Yes
5097,1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,114.95,7711.25,0,No
1087,1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,112.95,1384.75,1,Yes
4056,1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,104.45,5481.25,0,No
6501,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,113.65,8124.2,0,No
5110,0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,20.6,827.3,0,No
93,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,70.9,1,Yes
2903,0,1,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,86.85,220.95,1,Yes
52,0,1,0,0,40,1,0,1,0,0,0,0,2,2,0,1,2,91.55,3673.6,0,No
5717,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,49.85,49.85,0,No
125,1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,19.8,576.65,0,No
205,1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,2,99.85,2331.3,1,Yes
5098,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,74.5,1,Yes
6462,0,1,1,0,44,1,2,1,0,0,2,2,2,2,0,0,2,104.15,4495.65,0,No
2492,1,0,0,0,65,1,2,1,0,2,2,2,2,2,0,1,2,109.15,6941.2,1,Yes
8,0,1,0,0,7,1,0,0,2,0,0,0,0,0,0,1,2,48.2,340.35,0,No
3783,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1789.9,0,No
1894,0,1,0,0,8,1,2,1,0,0,0,2,2,2,0,1,1,100.15,908.55,0,No
6738,0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,65.2,1043.35,1,Yes
1089,1,1,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,99.5,6822.15,1,Yes
4346,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.55,71.55,1,Yes
6317,1,0,0,1,3,1,0,0,2,0,2,0,0,0,0,0,3,55.9,157.55,0,No
3002,1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,93.9,5029.2,1,Yes
1012,1,1,1,0,8,1,0,0,0,0,2,2,0,2,0,1,1,64.4,581.7,0,No
3853,1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,0,108.4,7318.2,1,Yes
1444,0,0,0,0,5,1,0,1,0,2,0,0,2,0,0,1,3,85.3,420.45,0,No
2836,0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,0,3,107.45,7576.7,0,No
5280,0,0,1,0,13,0,1,0,0,0,2,0,2,2,0,1,0,48.75,633.4,1,Yes
5291,0,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,85.65,321.65,1,Yes
5242,0,0,1,1,54,1,2,0,2,2,2,2,2,2,2,0,1,91.3,4965.0,0,No
6558,1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,85.95,6151.9,0,No
1364,1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,106.7,1253.9,1,Yes
1830,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.15,25.15,1,Yes
3291,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.2,45.2,0,No
2713,0,0,1,0,54,1,2,1,0,2,2,2,2,2,1,0,2,110.35,5893.15,1,Yes
4725,1,0,1,1,69,1,2,1,0,0,2,0,0,0,2,1,1,79.2,5420.65,0,No
4373,0,0,0,0,48,1,0,0,2,2,0,0,0,0,2,0,1,55.5,2627.35,0,No
3356,0,0,1,1,48,1,2,1,2,2,0,0,2,2,1,1,1,103.25,5037.55,1,Yes
3369,0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,90.25,743.75,0,No
5358,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,3,91.25,6589.6,0,No
5226,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,47.8,92.45,1,Yes
5949,1,0,1,0,67,1,0,1,2,2,0,0,2,2,1,1,1,100.9,6733.15,0,No
3483,1,0,1,1,34,1,2,1,0,2,0,0,2,2,0,1,0,97.7,3410.0,0,No
5141,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,69.85,199.85,0,No
0,0,0,1,1,9,1,0,0,0,2,0,2,2,0,1,1,3,65.6,593.3,0,No
2319,1,0,1,1,71,1,0,1,2,2,2,0,2,2,1,1,0,104.65,7288.4,0,No
3842,1,0,0,0,57,1,2,1,0,0,0,2,2,0,2,1,1,90.45,5229.8,0,No
3497,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,63.7,4464.8,0,No
6026,0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,104.5,5068.05,0,No
6006,1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,401.85,0,No
6458,1,0,1,1,43,1,2,1,0,0,2,2,2,2,1,1,1,104.3,4451.85,0,No
5811,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,93.25,6688.95,0,No
1760,1,0,1,1,35,1,2,0,0,0,0,2,2,2,1,1,0,73.45,2661.1,0,No
6579,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.7,73.05,0,No
4802,0,0,1,1,49,1,2,2,1,1,1,1,1,1,2,0,3,25.25,1211.65,0,No
4570,0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,0,0,100.5,7030.65,0,No
5616,1,0,1,1,11,1,0,1,0,0,0,0,2,2,0,0,2,90.6,1020.2,0,No
813,1,0,1,1,63,1,2,0,2,2,2,2,2,2,2,1,1,89.4,5597.65,0,No
6871,0,1,0,0,65,1,2,1,0,2,2,0,2,0,0,1,0,95.45,6223.3,0,No
898,0,0,0,1,49,1,0,2,1,1,1,1,1,1,2,0,1,20.45,1024.65,0,No
6311,0,0,0,0,29,1,2,1,0,0,2,0,2,2,0,1,1,98.6,2933.2,1,Yes
1903,0,1,1,0,15,1,2,1,0,0,2,2,0,0,0,1,2,83.05,1258.3,1,Yes
2166,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,19.95,82.9,0,No
1553,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,1,109.15,7789.6,0,No
591,0,1,1,0,26,1,0,1,0,0,2,0,2,0,0,1,1,85.7,2067.0,0,No
2963,0,1,1,0,35,1,2,1,0,0,2,0,2,2,0,0,0,102.05,3452.55,0,No
2062,0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,2,94.7,5468.95,0,No
760,1,0,1,1,28,1,2,0,0,2,0,0,0,2,0,0,2,64.4,1802.15,0,No
1930,0,0,1,0,25,1,2,2,1,1,1,1,1,1,1,1,3,26.8,733.55,0,No
3900,0,0,1,0,47,1,0,0,2,0,2,0,2,0,1,1,1,66.05,3021.45,0,No
3504,0,0,1,1,57,1,2,0,2,2,0,2,0,0,0,0,0,65.2,3687.85,0,No
6431,1,1,1,0,16,1,2,1,0,0,0,0,2,0,0,1,1,85.05,1391.15,0,No
2171,1,0,0,0,5,1,0,0,2,0,2,0,0,0,0,1,3,55.8,274.35,0,No
2243,1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,70.4,1214.05,1,Yes
3207,0,1,0,0,56,1,2,1,0,2,2,0,2,2,1,1,0,104.75,5510.65,1,Yes
2976,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,19.95,1322.85,0,No
2867,0,1,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.25,1973.75,1,Yes
141,0,0,1,1,48,0,1,0,2,0,2,0,0,2,1,0,1,45.0,2196.3,0,No
3000,0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,0,114.9,7843.55,0,No
1062,0,0,0,0,30,1,2,1,2,0,0,2,2,2,0,0,0,106.4,3211.9,0,No
1805,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,46.1,130.15,0,No
6888,0,1,0,0,14,0,1,0,2,0,2,2,0,0,2,0,3,39.7,692.35,0,No
5581,0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,20.05,85.5,0,No
15,0,0,1,1,71,1,2,1,0,2,2,0,0,2,2,1,1,95.75,6849.4,0,No
5032,1,0,1,1,8,1,2,2,1,1,1,1,1,1,1,0,3,24.4,203.95,0,No
1847,1,0,1,1,61,0,1,0,2,0,2,0,0,0,0,0,0,33.6,2117.2,0,No
6714,1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,90.45,6565.85,0,No
6162,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,84.0,424.75,0,No
6856,0,0,0,0,49,1,0,0,2,2,2,2,0,0,2,0,0,67.4,3306.85,0,No
2792,1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.7,168.9,0,No
1911,1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,1,2,80.35,253.8,0,No
6620,1,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.6,197.4,0,No
3568,1,0,1,1,67,1,0,0,2,2,0,0,0,0,2,1,0,54.2,3838.2,0,No
2402,1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,45.2,2065.15,0,No
6509,0,0,1,0,67,1,2,0,2,2,2,0,0,2,1,0,3,75.1,5064.45,0,No
4943,0,0,1,0,55,1,0,2,1,1,1,1,1,1,1,0,2,19.7,1140.05,0,No
1791,1,0,1,0,33,1,2,0,2,2,2,0,2,0,0,1,0,72.75,2447.45,0,No
5016,1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1263.9,0,No
3589,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,45.95,1,Yes
5654,1,0,1,1,49,0,1,0,2,0,0,0,0,2,0,1,2,39.2,1838.15,0,No
3048,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.75,44.75,0,No
3171,1,0,1,0,14,1,2,1,0,2,2,0,0,0,0,1,2,82.65,1185.0,0,No
5155,1,1,0,0,18,1,2,1,0,0,2,2,2,0,0,0,0,93.9,1743.9,0,No
1247,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,70.15,1,Yes
142,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,85.55,85.55,1,Yes
4710,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.15,8529.5,0,No
6727,1,0,0,0,64,1,2,1,2,0,2,2,0,2,2,0,1,99.25,6549.45,0,No
4961,1,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,0,112.55,7806.5,0,No
1866,0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,2,25.7,25.7,0,No
499,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,90.3,6287.3,0,No
3898,0,0,1,1,66,1,0,0,0,0,0,2,0,0,1,1,1,49.4,3251.85,0,No
6416,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,50.6,0,No
6,0,1,1,0,71,1,0,1,2,2,2,2,2,2,2,1,0,109.7,7904.25,0,No
6547,1,0,0,0,11,1,0,0,0,2,0,0,2,0,1,1,2,61.25,729.95,0,No
6542,1,0,0,1,47,1,0,0,2,2,0,0,0,0,0,1,2,55.3,2654.05,0,No
1995,0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,70.3,2416.55,1,Yes
2639,1,1,1,0,32,1,2,1,0,2,2,0,2,2,0,0,0,106.35,3520.75,1,Yes
2380,1,0,1,1,60,1,2,1,0,2,0,2,2,2,0,1,0,103.75,5969.95,0,No
5424,1,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,19.5,226.8,0,No
4322,0,0,0,0,29,0,1,0,2,2,0,2,0,0,1,0,1,39.5,1082.75,0,No
2660,1,0,1,1,21,0,1,0,0,0,0,0,0,0,0,1,2,26.05,565.75,0,No
1757,1,1,1,0,48,1,2,1,0,0,2,0,0,2,0,1,1,91.05,4370.75,0,No
3639,0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,3,29.65,90.05,0,No
859,0,0,1,1,43,1,0,0,0,2,0,0,0,0,0,0,3,50.2,2169.4,0,No
4782,1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,2,105.3,550.6,0,No
6910,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.45,55.45,0,No
4356,1,0,1,1,71,1,2,0,2,0,2,2,2,2,1,0,2,85.45,6300.85,0,No
844,0,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,2,19.8,160.05,0,No
5190,1,0,0,0,8,1,2,0,0,0,0,0,2,0,0,1,2,59.25,436.6,0,No
2649,1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,1,90.7,1781.35,0,No
3616,0,0,1,1,33,1,2,1,2,0,2,0,2,2,1,1,3,103.7,3467.0,1,Yes
5846,1,0,0,0,71,1,2,1,0,2,0,0,0,0,1,1,1,79.05,5552.5,0,No
4593,0,1,1,0,31,1,2,1,0,0,2,0,2,0,1,1,2,90.7,2835.5,0,No
2858,0,1,1,0,38,1,2,1,2,2,0,0,0,2,1,0,1,95.0,3591.25,0,No
2607,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,88.35,88.35,1,Yes
5231,0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,1,3,30.25,63.75,0,No
5096,0,0,1,0,12,0,1,0,0,0,2,0,2,2,0,1,0,49.85,617.15,0,No
3620,0,0,0,1,9,1,0,1,2,0,2,2,0,2,0,0,0,93.0,870.25,0,No
741,1,1,0,1,11,1,0,0,0,2,0,2,0,0,0,1,2,54.55,601.25,0,No
5402,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,111.65,0,No
195,0,0,1,0,71,1,0,0,2,2,2,2,2,2,1,1,0,84.8,6046.1,0,No
3678,0,0,1,1,42,1,2,1,2,2,0,0,2,0,1,1,1,94.45,3923.8,0,No
2029,0,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.2,777.3,1,Yes
5332,0,0,0,0,5,1,0,1,0,2,0,0,2,2,0,1,2,96.25,512.45,1,Yes
6234,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.7,141.45,1,Yes
4684,0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.85,892.15,0,No
2285,1,0,1,1,28,0,1,0,0,2,2,2,2,2,1,1,1,60.0,1682.05,0,No
2438,0,0,1,0,43,1,2,1,0,2,0,0,0,0,0,0,2,80.45,3398.9,0,No
4892,1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,84.95,4984.85,0,No
1109,0,0,1,0,42,0,1,0,0,2,0,2,0,0,1,0,3,33.55,1445.3,1,Yes
4986,1,0,1,1,7,0,1,0,2,0,2,2,0,2,2,0,1,49.65,305.55,0,No
6766,0,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,20.2,507.9,0,No
6965,0,1,1,1,40,1,2,1,0,0,0,0,2,2,0,1,1,94.55,3640.45,1,Yes
6332,1,0,0,0,27,1,2,1,0,0,2,0,2,2,1,1,0,100.5,2673.45,0,No
3003,1,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,35.75,389.8,0,No
89,0,1,0,0,27,1,2,1,0,2,2,0,0,0,0,1,0,86.45,2401.05,0,No
1677,0,0,0,0,11,1,0,0,0,0,2,2,0,0,1,0,0,53.8,651.55,0,No
2577,1,0,1,1,4,0,1,0,2,0,0,0,2,0,0,0,1,38.55,156.1,0,No
2731,1,0,0,0,68,0,1,0,0,0,2,0,0,2,0,1,0,39.9,2796.35,0,No
6753,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.05,70.05,0,No
777,0,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,407.05,0,No
3714,0,0,0,0,57,1,2,1,2,2,2,0,2,2,2,1,0,112.95,6465.0,1,Yes
90,1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,1,2,20.3,511.25,0,No
712,0,0,1,0,17,0,1,0,0,2,2,0,0,0,0,1,1,35.65,646.05,0,No
5568,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.9,35.9,1,Yes
1727,1,0,0,1,38,1,2,1,0,0,2,0,2,2,0,1,0,99.25,3777.15,1,Yes
5956,1,1,1,0,59,1,0,1,2,2,2,0,0,0,1,1,1,82.95,4903.15,0,No
1230,1,0,0,0,30,1,0,0,2,0,2,0,0,0,2,1,3,55.65,1653.85,0,No
5866,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,3,24.45,47.5,1,Yes
20,0,1,1,0,50,1,2,2,1,1,1,1,1,1,1,0,2,25.2,1306.3,0,No
5895,1,0,0,0,9,0,1,0,2,0,2,2,0,2,1,0,3,50.8,463.6,0,No
1014,0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.65,60.65,0,No
6654,0,0,0,1,14,1,0,0,0,0,2,0,2,0,0,1,1,59.8,824.85,0,No
4502,0,1,0,0,31,1,0,1,2,0,0,0,0,0,0,1,1,73.55,2094.65,0,No
383,0,0,0,0,7,1,0,0,2,2,2,0,0,0,0,0,2,61.4,438.9,0,No
5031,0,0,0,0,8,1,2,1,2,0,0,2,2,2,0,1,0,103.35,847.3,1,Yes
6271,1,0,1,1,17,1,0,2,1,1,1,1,1,1,1,0,0,19.9,329.75,0,No
1468,1,0,1,1,32,1,0,2,1,1,1,1,1,1,0,1,1,19.45,674.55,0,No
6373,0,1,0,0,2,1,0,1,0,0,0,0,2,0,0,0,3,81.5,162.55,0,No
1496,1,1,0,0,7,1,2,1,0,0,0,0,2,0,0,1,2,84.8,546.95,1,Yes
6896,0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.55,7887.25,0,No
863,0,1,0,0,31,1,2,1,0,2,0,0,2,2,0,1,2,99.95,3186.65,1,Yes
105,0,0,1,1,27,1,0,1,2,0,0,0,0,0,0,0,3,74.4,1972.35,0,No
6664,0,0,0,0,18,1,2,1,0,2,0,0,2,0,0,1,1,90.0,1527.35,1,Yes
1021,1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,74.9,490.55,0,No
6489,0,1,0,0,14,1,2,1,0,2,2,0,2,2,0,1,2,104.85,1531.4,1,Yes
939,1,0,1,1,11,1,0,0,0,0,2,0,2,0,0,1,0,59.65,683.25,0,No
5382,0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,1,0,110.45,8058.85,0,No
2320,1,0,1,1,28,1,2,1,2,2,0,0,2,2,1,0,2,106.1,2847.4,1,Yes
4169,1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,1,74.2,1133.9,1,Yes
820,0,1,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.45,294.45,0,No
3841,0,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,2,24.55,1719.15,0,No
5997,0,0,0,0,5,1,0,1,0,2,0,2,0,2,0,1,2,89.35,461.7,1,Yes
4219,1,0,1,1,47,1,2,2,1,1,1,1,1,1,2,0,3,24.55,1160.45,0,No
3680,1,1,1,0,57,1,0,1,0,2,2,0,2,0,1,1,2,90.65,5199.8,0,No
5310,1,1,1,0,50,1,2,1,2,0,2,0,2,2,2,1,1,105.05,5163.3,0,No
5074,1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,1,20.45,162.3,0,No
1519,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,19.55,883.35,0,No
5464,0,0,0,0,70,1,0,2,1,1,1,1,1,1,1,0,0,19.7,1341.5,0,No
1766,1,0,0,1,1,1,0,0,2,2,0,2,0,2,0,1,0,70.45,70.45,0,No
5659,1,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,0,85.65,659.45,0,No
1785,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,77.15,77.15,1,Yes
1182,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,35.25,35.25,1,Yes
5471,1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,3,20.55,1205.05,0,No
4640,1,0,1,1,49,1,2,1,0,0,0,2,2,2,1,1,2,97.95,4917.9,0,No
1803,1,0,1,0,4,0,1,0,0,2,0,0,2,2,0,1,2,48.55,201.0,1,Yes
3302,0,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,20.0,599.3,0,No
1450,0,0,1,0,67,1,2,2,1,1,1,1,1,1,2,1,1,25.25,1733.15,0,No
909,0,0,1,0,53,1,2,1,0,2,0,0,2,2,0,1,1,98.4,5149.5,1,Yes
2237,1,0,1,0,67,1,2,0,2,2,2,2,0,0,2,0,1,70.9,4677.1,0,No
4359,0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.85,119.3,0,No
3986,0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.35,4849.1,0,No
204,0,0,0,0,53,1,0,1,2,2,2,2,0,2,2,0,3,99.5,5424.25,0,No
6442,1,0,1,0,69,1,0,0,2,2,2,2,2,2,2,1,3,84.7,5878.9,0,No
829,1,0,0,0,3,1,0,1,2,0,0,0,0,2,0,1,3,86.05,244.85,0,No
5585,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,44.55,220.75,0,No
739,1,0,1,1,56,1,2,0,2,2,0,2,0,2,2,1,1,75.85,4261.2,0,No
268,1,1,1,0,59,1,2,1,0,0,0,0,2,2,0,1,0,93.85,5574.75,1,Yes
4678,1,1,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.0,1501.75,0,No
6743,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.0,89.75,0,No
5420,1,1,1,1,46,1,2,1,2,2,2,0,2,0,0,1,2,100.7,4541.2,1,Yes
4580,1,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,20.5,255.5,0,No
6981,0,0,0,0,14,1,2,1,0,0,2,0,0,0,0,1,2,80.45,1072.0,1,Yes
807,0,0,1,1,28,1,2,1,0,0,0,2,0,2,1,1,2,90.45,2509.25,0,No
4685,1,0,0,0,24,1,0,0,2,2,0,2,0,0,0,0,0,60.45,1440.75,0,No
3285,1,0,0,0,31,1,0,0,0,0,2,2,0,0,0,1,2,55.25,1715.65,1,Yes
700,0,0,1,1,68,1,2,0,2,2,2,2,0,2,1,1,2,78.45,5333.35,0,No
5421,1,0,0,1,39,1,2,1,0,0,0,2,2,2,2,0,3,100.55,3895.35,0,No
1064,0,0,1,0,42,1,0,2,1,1,1,1,1,1,0,0,1,20.35,869.9,0,No
6481,1,0,1,0,13,0,1,0,2,0,0,2,2,2,0,1,2,54.45,706.85,1,Yes
